thread_id,opening_text,created_at,n_turns,dt,month,label_intent,is_multi_issue,is_non_english,is_support_request,label_escalate,label_reason
720693,@AppleSupport Incredibly annoying in iOS 11! Having to type the whole name of an app to search for it. https://t.co/U8k8nAI1w0,Sat Sep 23 12:11:02 +0000 2017,3,2017-09-23 12:11:02+00:00,2017-09,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
446452,@AppleSupport why didn't I get my monthly award for closing my rings each day?,Thu Nov 30 19:27:05 +0000 2017,4,2017-11-30 19:27:05+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
289087,hey @AppleSupport fix the ios 11 update so my apps / phone don’t keep FREEZING when i’m using it please it’s killing me thanks xoxo,Fri Oct 06 13:20:19 +0000 2017,2,2017-10-06 13:20:19+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
703062,thankful for my broken ass phone. thank you. so much. @115858 #HappyThanksgiving2017,Thu Nov 23 17:04:38 +0000 2017,2,2017-11-23 17:04:38+00:00,2017-11,other_unclear,False,False,True,False,insufficient detail; ask one clarifying question before routing
727094,"@115858 Did you even test iOS 11 before releasing it? Phone freezes all the time, carplay barely works, battery drains.  #ios11update #brick",Sun Sep 24 06:13:38 +0000 2017,5,2017-09-24 06:13:38+00:00,2017-09,software_update_performance,True,False,True,True,compound case; human review reduces the risk of an incomplete response
826419,I updated to iOS 11.0.2 this morning and all day my phone has been freezing and crashing and then restarting by itself 😤 @AppleSupport,Sun Oct 08 21:20:48 +0000 2017,2,2017-10-08 21:20:48+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
959710,The new update won’t look or use any of my photos 🙃 @115858,Sat Oct 21 23:55:15 +0000 2017,2,2017-10-21 23:55:15+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
902803,@115858 this new update is crap. Nothing works. Can’t open majority of things. Sort it out. Oh and I actually want my texts to send thanks,Thu Nov 02 06:51:55 +0000 2017,2,2017-11-02 06:51:55+00:00,2017-11,software_update_performance,True,False,True,True,compound case; human review reduces the risk of an incomplete response
222989,Lento es el nuevo sistema operativo iOS 11.0.1 @AppleSupport @115858,Thu Oct 05 02:28:26 +0000 2017,2,2017-10-05 02:28:26+00:00,2017-10,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling"
566721,@AppleSupport my iPad is frozen. Please HELP!,Sun Dec 03 01:37:24 +0000 2017,2,2017-12-03 01:37:24+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
795769,Não to conseguindo baixar nem atualizar nada na App Store 🙄 @AppleSupport,Thu Oct 12 12:25:56 +0000 2017,2,2017-10-12 12:25:56+00:00,2017-10,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling"
743491,Bon @AppleSupport quand est-ce que vous corrigez les bugs du clavier depuis votre dernière MAJ là ?? C’est USANT !!! @33657,Wed Oct 11 14:32:52 +0000 2017,2,2017-10-11 14:32:52+00:00,2017-10,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling"
1009296,Omg. Do not upgrade your iPhone to the new iOS! What a joke. Everything crashes. @AppleSupport,Sun Oct 22 18:08:05 +0000 2017,4,2017-10-22 18:08:05+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
395553,"@AppleSupport i had over 1100 songs on my iphone last week, now i have about 70 wtf is going on ?",Mon Oct 09 16:47:43 +0000 2017,8,2017-10-09 16:47:43+00:00,2017-10,data_backup_loss,False,False,True,True,significant or potentially irreversible data loss requires human review
807380,"Dear @AppleSupport, ongoing battery issues with iPhone 6S running iOS 11.0.2. No indication in 11.0.3 update of a fix. Reported on web b4.",Thu Oct 12 17:52:13 +0000 2017,2,2017-10-12 17:52:13+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
613159,@AppleSupport phone batteries will not charge. Switched chargers &amp; cords. 2 iPhones. So it’s not my phone or chargers need a fix. About DONE w/Apple. Switching expensive shit that won’t work. I’ve 2 doing same thing. 5% charging losing battery life,Wed Nov 22 05:01:46 +0000 2017,5,2017-11-22 05:01:46+00:00,2017-11,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment
845571,"@115858 Please fix the glitches from your last iPhone update for example using predictive text shouldn’t be complicated, it was easier before",Fri Oct 13 04:02:00 +0000 2017,9,2017-10-13 04:02:00+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
90548,@135595 se supone que todavía está firmada.,Wed Nov 29 07:20:14 +0000 2017,5,2017-11-29 07:20:14+00:00,2017-11,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling"
228481,@170466 @170467 @115858 Gotta turn off auto updates. I never had problems with my 6 or 7 plus and my 10 is just fine.,Tue Nov 14 18:14:33 +0000 2017,5,2017-11-14 18:14:33+00:00,2017-11,out_of_scope,False,False,False,False,excluded: not a support request
686902,@AppleSupport Y’all gotta do better with this keyboard situation is still messed up 😒,Thu Nov 23 04:54:21 +0000 2017,2,2017-11-23 04:54:21+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
1006080,"@AppleSupport Hi, been having a lot of trouble with my iPhone lately and any help or advice u could give would really help.",Sun Oct 22 18:10:16 +0000 2017,5,2017-10-22 18:10:16+00:00,2017-10,other_unclear,False,False,True,False,insufficient detail; ask one clarifying question before routing
430751,Ever since the new iOS update my front camera doesn’t work. #iPhoneProblems @115858 @AppleSupport,Tue Oct 10 12:10:12 +0000 2017,2,2017-10-10 12:10:12+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
610096,"At Apple, we believe privacy is a fundamental human right. Read the latest on our efforts to protect your data: https://t.co/5Nl278U3oy",Thu Sep 28 23:20:48 +0000 2017,3,2017-09-28 23:20:48+00:00,2017-09,out_of_scope,False,False,False,False,excluded: not a support request
301540,@AppleSupport can y’all please fix the music app in the control panel? i have bluetooth headphones and it won’t let me skip songs. https://t.co/iTYcKa5aUK,Fri Oct 06 18:23:59 +0000 2017,6,2017-10-06 18:23:59+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
23100,"@AppleSupport, why do I keep getting charged over £20 for anything I buy from iTunes? Bought an album for £4.99 and got charged £20.67. Same thing happened a couple of weeks ago to. Why?! https://t.co/0fIDOKovNP",Sun Nov 26 00:21:44 +0000 2017,3,2017-11-26 00:21:44+00:00,2017-11,billing_subscription_purchase,False,False,True,True,"money-sensitive purchase, charge, subscription, or fulfillment issue"
86999,"In about 8 hours, I had restarted my iPad thrice because the dock keeps on disappearing. It’s getting annoying. @AppleSupport",Tue Nov 28 08:36:07 +0000 2017,9,2017-11-28 08:36:07+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
105330,Why I can’t turn my WiFi button on? @AppleSupport,Thu Nov 30 18:21:24 +0000 2017,2,2017-11-30 18:21:24+00:00,2017-11,connectivity,False,False,True,False,routine connectivity troubleshooting is safe to auto-handle
320931,@AppleSupport terrible battery life on the iPhone 8.. if u use iMessage constantly the battery lasts no more than 3-4 hours,Sat Oct 07 02:58:33 +0000 2017,2,2017-10-07 02:58:33+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
493608,"Will @115858 ever fix iBooks syncing, it never works 🤦🏻‍♂️",Fri Dec 01 16:35:56 +0000 2017,2,2017-12-01 16:35:56+00:00,2017-12,data_backup_loss,False,False,True,False,data-loss or recovery triage; escalate if standard recovery steps fail
962210,"@AppleSupport bonjour, je n’arrive pas à déconnecter mon compte iCloud de mon ancien iPhone, help https://t.co/zNFNVHmzn1",Wed Oct 11 12:36:55 +0000 2017,2,2017-10-11 12:36:55+00:00,2017-10,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling"
234400,Is this real? @115858 @AppleSupport https://t.co/s2XBGRb8BP,Thu Oct 05 04:18:20 +0000 2017,2,2017-10-05 04:18:20+00:00,2017-10,account_access_security,False,False,True,True,security-sensitive; identity or legitimacy verification may be required
284895,Had the misfortune of using my @115858 headphones for the first time and boy was i disappointed. The ones at Dadar station work better.,Fri Oct 06 07:02:42 +0000 2017,2,2017-10-06 07:02:42+00:00,2017-10,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment
487847,"Apple Pay and Wallet is great, however it would be sooo nice to be able to label/name your cards. I can never remember which one I should use for which occasion. @AppleSupport @123857 @116333 https://t.co/7X3IEXULGp",Fri Dec 01 14:13:06 +0000 2017,2,2017-12-01 14:13:06+00:00,2017-12,feature_how_to,False,False,True,False,informational or setup question is safe to auto-handle
174124,Hey @115858 hard pass on updating my iOS until I can reliably type the letter 'I' without it being an unintelligible character. https://t.co/AVY5c8tC6o,Fri Nov 24 23:06:04 +0000 2017,3,2017-11-24 23:06:04+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
856115,"@AppleSupport Since I updated to the iOS 11.0.3 my iPhone 7+ is disconnecting on its own from my cellular data, and the battery life is bad",Fri Oct 20 14:59:32 +0000 2017,2,2017-10-20 14:59:32+00:00,2017-10,connectivity,True,False,True,True,compound case; human review reduces the risk of an incomplete response
52983,Anybody else experiencing the @AppleSupport bug where the letter I turning into a weird set of glyphs? #Igate,Wed Nov 01 18:10:57 +0000 2017,2,2017-11-01 18:10:57+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
963349,@AppleSupport could you please sort out the music app crashing every hour? So annoying now 😡😩,Sat Oct 14 01:45:03 +0000 2017,4,2017-10-14 01:45:03+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
602393,"Winter, the time of year when fraking Touch ID Stops working @AppleSupport https://t.co/9eFO3uS40u",Sun Dec 03 21:49:48 +0000 2017,2,2017-12-03 21:49:48+00:00,2017-12,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment
406628,"@AppleSupport since the new update I can’t make or receive calls, along with a ton of other performance issues. When will this be fixed?",Mon Oct 09 20:46:07 +0000 2017,2,2017-10-09 20:46:07+00:00,2017-10,connectivity,True,False,True,True,compound case; human review reduces the risk of an incomplete response
596869,@AppleSupport estaba muy feliz con mi iphone hasta que por error instale el ios 11. Pensando que podia mejorar instale también las siguientes actualizaciones pero nada mejoró.. ahora mi móvil es lento y consuma mucha batería. Que solución tengo?,Sun Dec 03 18:58:11 +0000 2017,2,2017-12-03 18:58:11+00:00,2017-12,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling"
453908,BUG FIXES @AppleSupport https://t.co/deilpYfDOc,Thu Nov 30 22:40:50 +0000 2017,2,2017-11-30 22:40:50+00:00,2017-11,other_unclear,False,False,True,False,insufficient detail; ask one clarifying question before routing
713785,@AppleSupport  app store downloads have been impossibly slow for the last week since iOS11 &amp; I mean impossible,Tue Oct 10 22:31:54 +0000 2017,2,2017-10-10 22:31:54+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
565926,Ah so when it’s Apple going to update Xcode with 11.2 support? Updated my iPhone 6s and now can’t build my project for my device. Thanks @AppleSupport,Sun Dec 03 00:47:31 +0000 2017,3,2017-12-03 00:47:31+00:00,2017-12,feature_how_to,False,False,True,False,informational or setup question is safe to auto-handle
145156,"Well I have been facing a problem on @115858 store, which fails to load on my phone. Trying to play @148887 which asks for update after intervals, yet when I open the store, it fails to load. Game works sometimes, asks for update in the other. Please help, @AppleSupport.",Fri Nov 24 06:39:37 +0000 2017,4,2017-11-24 06:39:37+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
145201,@AppleSupport suddenly my back camera of iPhone 7 Plus stops working &amp; I called to Apple care.they run diagnostic test &amp; told me your camera sensor is not working.u need to pay for tht,Fri Nov 24 06:10:25 +0000 2017,2,2017-11-24 06:10:25+00:00,2017-11,service_complaint,False,False,True,True,a prior service or support experience has already failed the customer
382962,@AppleSupport when is my “I️” not going to autocorrect to something ridiculous?,Sat Nov 04 06:35:42 +0000 2017,2,2017-11-04 06:35:42+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
81988,Okay but why has my iPhone 6 battery been dying 500x faster since installing IOS11?? 🙃 @AppleSupport,Thu Nov 30 04:52:02 +0000 2017,2,2017-11-30 04:52:02+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
552067,@AppleSupport i have ios 11.2 but still no apple pay cash???,Sat Dec 02 15:07:07 +0000 2017,3,2017-12-02 15:07:07+00:00,2017-12,feature_how_to,False,False,True,False,informational or setup question is safe to auto-handle
695335,@AppleSupport my iPhone 7 keeps freezing. I have to reboot every time and it happens around 2/3 x a day,Thu Nov 23 12:04:46 +0000 2017,2,2017-11-23 12:04:46+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
87009,"Hi, guess you guys need to hire efficient #iOS developers. My phone has been lagging ever since the #ios11 got its new update. @AppleSupport",Thu Nov 30 09:12:22 +0000 2017,2,2017-11-30 09:12:22+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
893355,Yo what the fuck is with the new iPhone update? Deleted allllll my music @115858,Fri Oct 20 20:27:08 +0000 2017,2,2017-10-20 20:27:08+00:00,2017-10,data_backup_loss,False,False,True,True,significant or potentially irreversible data loss requires human review
570187,"@115858 my iPhone deleted all my texts except ONE conversation from ONLY today, the rest of my convos w this person r gone. I had texts w my step mom who passed n now they're gone  I'm pissed to say the least stop glitching my phone https://t.co/PrZaUFaRkZ",Sun Dec 03 03:14:20 +0000 2017,2,2017-12-03 03:14:20+00:00,2017-12,data_backup_loss,False,False,True,True,significant or potentially irreversible data loss requires human review
40558,"Hey @115858 just got a fake email from u, telling me someone accessed my iCloud, &amp; if it wasn't me to use a link provided. Just saying 🤦🏼‍♀️",Wed Nov 01 14:18:13 +0000 2017,2,2017-11-01 14:18:13+00:00,2017-11,account_access_security,False,False,True,True,security-sensitive; identity or legitimacy verification may be required
570925,"@AppleSupport I updated to 11.2, but don’t see anything about new Apple Pay cash feature anywhere. Please help",Sun Dec 03 03:49:25 +0000 2017,2,2017-12-03 03:49:25+00:00,2017-12,feature_how_to,False,False,True,False,informational or setup question is safe to auto-handle
568448,"Ja, das sind so Fragen. In der Tat! Was ist denn da los @AppleSupport? Anstrengend! #Xcode #iOS #Developer
https://t.co/ORpAoEoNG0 // @24575 https://t.co/EzpPWDgTps",Sun Dec 03 02:12:05 +0000 2017,5,2017-12-03 02:12:05+00:00,2017-12,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling"
92536,@AppleSupport whenever I BUY a song or album on iTunes it first of all  charges me and then tells me I haven't purchased it so I always have to purchase everything multiple times in order to have it in my music and then it'll tell me I can't listen to it because I don't have,Thu Nov 30 14:15:38 +0000 2017,3,2017-11-30 14:15:38+00:00,2017-11,billing_subscription_purchase,False,False,True,True,"money-sensitive purchase, charge, subscription, or fulfillment issue"
9160,I got my phone yesterday and it’s already not charging thanks @115858 🙃,Tue Oct 31 23:54:20 +0000 2017,4,2017-10-31 23:54:20+00:00,2017-10,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment
619360,Had my phone plugged up to the usb in the car.. &amp; while driving i got a slight hint of bbq... looked down and whattayaknow? My phone was smoking. Uh @115858 what exactly is going on?,Wed Nov 22 12:22:25 +0000 2017,2,2017-11-22 12:22:25+00:00,2017-11,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment
643288,"@AppleSupport after updating to the latest iOS 11, phone doesn’t wake from sleep after pressing several times; home button unresponsive.",Thu Oct 05 01:14:13 +0000 2017,4,2017-10-05 01:14:13+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
489681,@AppleSupport why did apple killed security in ios 11? An attacker with passcode have total and complete access to phone!,Fri Dec 01 15:25:03 +0000 2017,2,2017-12-01 15:25:03+00:00,2017-12,account_access_security,False,False,True,True,security-sensitive; identity or legitimacy verification may be required
284069,@AppleSupport the new iOS update has killed battery life. It is midday and I’m already at 30% on an iPhone 7 - most of the time on standby,Fri Oct 06 05:32:24 +0000 2017,4,2017-10-06 05:32:24+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
146628,@AppleSupport how can i check the battery health on my iphone5? it often shuts down at 30% or so,Fri Nov 24 08:51:36 +0000 2017,2,2017-11-24 08:51:36+00:00,2017-11,feature_how_to,False,False,True,False,informational or setup question is safe to auto-handle
646826,There is no way that we should still be having problems with this “I” 👐🏽 apple you need to get on your shit or we’re all going back to androids @AppleSupport @115858,Wed Nov 22 18:34:22 +0000 2017,4,2017-11-22 18:34:22+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
715644,yo @115858 why my phone die as fast as it charges?,Fri Oct 06 01:54:28 +0000 2017,4,2017-10-06 01:54:28+00:00,2017-10,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment
506511,"@AppleSupport I have recovered MAC OS after consultation on apple helpline and Im unable to run photos, plz guide what to do with it. https://t.co/cCJCYX6BRC",Fri Dec 01 21:01:50 +0000 2017,2,2017-12-01 21:01:50+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
162872,Checking snapchat stops my music now &amp; that is not ok ☹️ @917 @115858,Fri Nov 24 18:38:12 +0000 2017,6,2017-11-24 18:38:12+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
612813,@115858 FIX THESE I’s!!,Wed Nov 22 06:49:02 +0000 2017,2,2017-11-22 06:49:02+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
452619,Anyone else having issues with @115858 #iCloud today?,Thu Nov 30 22:10:17 +0000 2017,2,2017-11-30 22:10:17+00:00,2017-11,other_unclear,False,False,True,False,insufficient detail; ask one clarifying question before routing
956384,"@AppleSupport iPhone 6s Plus
Camera, audio output, and video consistently shut down after iOS 11",Wed Oct 11 12:25:22 +0000 2017,2,2017-10-11 12:25:22+00:00,2017-10,software_update_performance,True,False,True,True,compound case; human review reduces the risk of an incomplete response
145284,@AppleSupport what’s happening? https://t.co/4kQdAEaGny,Fri Nov 24 05:05:59 +0000 2017,2,2017-11-24 05:05:59+00:00,2017-11,other_unclear,False,False,True,False,insufficient detail; ask one clarifying question before routing
722947,@AppleSupport @116333 on iPhone 6 with iOS11 I'm facing performance &amp; battery issues. Phone's acting like a sloth while binging battery.,Fri Oct 06 13:42:42 +0000 2017,2,2017-10-06 13:42:42+00:00,2017-10,software_update_performance,True,False,True,True,compound case; human review reduces the risk of an incomplete response
333090,"Hello @AppleSupport is there a bug for this #iOS11 ? Toggle from airplane mode turns on WiFi and Bluetooth

 https://t.co/wVlfwalG6l",Wed Sep 20 03:32:37 +0000 2017,3,2017-09-20 03:32:37+00:00,2017-09,connectivity,False,False,True,False,routine connectivity troubleshooting is safe to auto-handle
864455,"My iPhone isn't working very well since their latest ""update"". What gives @AppleSupport ?",Fri Oct 20 16:13:44 +0000 2017,4,2017-10-20 16:13:44+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
553681,@AppleSupport the bug causing all the apps to crash and associated update is not working. can't even get to point of downloading update b/c everything keeps crashing. awesome work.,Sat Dec 02 15:51:50 +0000 2017,2,2017-12-02 15:51:50+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
817882,@115858 what’s with the new update breaking my phone!! All of my apps for uni won’t work!!! Come on get it sorted,Sun Oct 08 16:24:19 +0000 2017,2,2017-10-08 16:24:19+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
663317,"@AppleSupport love the new update , got some really cool features like everything freezing all the time great job guys",Wed Oct 04 17:45:02 +0000 2017,3,2017-10-04 17:45:02+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
817027,@AppleSupport my iPhone 6 battery accuracy has been inaccurate since I downloaded iOS11. It turns off without 20% battery remaining alert,Thu Oct 12 20:40:38 +0000 2017,4,2017-10-12 20:40:38+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
599141,yooooo @115858 stop fuckin around and let me connect to my imessage,Sun Dec 03 19:54:10 +0000 2017,2,2017-12-03 19:54:10+00:00,2017-12,connectivity,False,False,True,False,routine connectivity troubleshooting is safe to auto-handle
542326,@AppleSupport my iPhone keeps crashing. Seems to be a worldwide problem on iOS 11.1.2 looking at the online forums. Is there a fix that doesn’t involve changing the date.,Sat Dec 02 07:56:01 +0000 2017,2,2017-12-02 07:56:01+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
851747,"Es solo mi iPhone o qué, desde que se actualizo a iOS 11 no me llegan las notificaciones de whatsapp hasta que abro la app! @AppleSupport",Fri Oct 20 05:02:23 +0000 2017,4,2017-10-20 05:02:23+00:00,2017-10,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling"
942741,"Dear @115858 
your new update has made my life a million times harder than it needs to be. Fix the bad decisions
Love🖤
Annoyed college kid",Sat Oct 21 07:48:58 +0000 2017,2,2017-10-21 07:48:58+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
936184,"@AppleSupport help! got the new iPhone, pics didn't transfer (despite back up) and watch won't pair!",Fri Oct 13 22:51:31 +0000 2017,2,2017-10-13 22:51:31+00:00,2017-10,data_backup_loss,True,False,True,True,compound case; human review reduces the risk of an incomplete response
628019,Am I the only one having issues with #iOS11? @115858 @AppleSupport,Wed Nov 22 12:55:18 +0000 2017,2,2017-11-22 12:55:18+00:00,2017-11,other_unclear,False,False,True,False,insufficient detail; ask one clarifying question before routing
403105,"@AppleSupport The battery issue is so frustrating, suddenly drained from 39% to 4%! What the hell is wrong with 11.0.2?!",Mon Oct 09 19:42:15 +0000 2017,2,2017-10-09 19:42:15+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
1021683,@AppleSupport is there anyway I can seriously get this Bluetooth issues fixed already you guys do the dumbest updates and ruins the phone,Sun Oct 22 22:27:51 +0000 2017,2,2017-10-22 22:27:51+00:00,2017-10,connectivity,False,False,True,False,routine connectivity troubleshooting is safe to auto-handle
34641,Now my flash light won’t work and my Touch ID is being temperamental… sort it out @115858 https://t.co/uwh1UM9f3S,Wed Nov 01 01:09:23 +0000 2017,3,2017-11-01 01:09:23+00:00,2017-11,hardware_physical,True,False,True,True,physical-device or potential safety issue requires human assessment
240474,".@AppleSupport iOS11 - when playing podcasts, the lock screen doesn’t show correct play times until paused. Could you log a fault? Thanks.",Wed Sep 27 07:28:07 +0000 2017,12,2017-09-27 07:28:07+00:00,2017-09,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
889137,What’s going on with the apple updates? My phone keep closing apps. #mad #Apple @115858,Sat Nov 25 16:04:39 +0000 2017,6,2017-11-25 16:04:39+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
550659,@AppleSupport My iPhone is rebooting every 30 second. Understand it’s a date bug. I believe 11.2 update fixes the issue. How do I fix it if my iPhone is not stable enough to download this update?,Sat Dec 02 13:55:39 +0000 2017,2,2017-12-02 13:55:39+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
770928,@AppleSupport is this legitimate https://t.co/Uz0JADsfjb,Wed Oct 11 23:47:03 +0000 2017,2,2017-10-11 23:47:03+00:00,2017-10,account_access_security,False,False,True,True,security-sensitive; identity or legitimacy verification may be required
157810,@AppleSupport I’m having lots of issues with Apple Watch not sending messages. Recent issue. Recurring every day. Annoying. Unreliable. Restart not helping either,Fri Nov 24 17:22:11 +0000 2017,4,2017-11-24 17:22:11+00:00,2017-11,connectivity,False,False,True,False,routine connectivity troubleshooting is safe to auto-handle
1018557,Dear @115858 - when I’m on the elliptical- I’m not driving. You should probably fix that. 😂,Thu Oct 12 12:18:29 +0000 2017,2,2017-10-12 12:18:29+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
328073,@AppleSupport is my 2 week old Apple Watch sports strap supposed to look like this two weeks after getting it? https://t.co/h9ocOcHX3z,Sat Oct 07 14:51:57 +0000 2017,2,2017-10-07 14:51:57+00:00,2017-10,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment
739397,@AppleSupport since update battery is dying quick. Need help,Fri Oct 06 19:14:30 +0000 2017,2,2017-10-06 19:14:30+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
522085,@AppleSupport Trying to backup a new iPhone X gives me a Backup Error -36 in Console. Over 60GB space available on Mac HD. Any idea what is wrong? Thank you.,Sat Dec 02 02:42:13 +0000 2017,6,2017-12-02 02:42:13+00:00,2017-12,data_backup_loss,False,False,True,False,data-loss or recovery triage; escalate if standard recovery steps fail
798869,"@115858 @AppleSupport why when i use the shortcut buttons to turn off bluetooth why does it still stay on, i have to go into the settings to",Thu Oct 12 13:59:20 +0000 2017,4,2017-10-12 13:59:20+00:00,2017-10,connectivity,False,False,True,False,routine connectivity troubleshooting is safe to auto-handle
831302,“I’d argue that iOS 11.0.2 is even worse on battery life. Crazy battery life for 11.0.2!!! Hello  @115858 @AppleSupport,Mon Oct 09 00:30:35 +0000 2017,4,2017-10-09 00:30:35+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
998925,Ever since I️ updated my phone it keeps sending question marks in boxes. I️ pay too much $ for this to happen @115858 fix it,Sat Nov 04 14:37:13 +0000 2017,7,2017-11-04 14:37:13+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
391712,Well done @115858 your latest update for iPhone wiped all my latest downloads and playlists in music. Top work there 🙄,Mon Oct 09 14:29:44 +0000 2017,2,2017-10-09 14:29:44+00:00,2017-10,data_backup_loss,False,False,True,True,significant or potentially irreversible data loss requires human review
356424,"@AppleSupport @115858 ⌚️query, is the toy story feature animation only or do they talk like Mickey&amp;Minnie?
Thx",Sun Oct 08 07:41:06 +0000 2017,7,2017-10-08 07:41:06+00:00,2017-10,feature_how_to,False,False,True,False,informational or setup question is safe to auto-handle
824074,@AppleSupport I’ve restored from scratch and still battery life is abysmal to say the least.,Sun Oct 08 19:31:14 +0000 2017,2,2017-10-08 19:31:14+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
567661,@115858 time cursor not moving from 2.09 when you looking at the player on a locked screen (music’s been played properly just displaying issues)... https://t.co/wgWAHiSLF1,Sun Dec 03 01:43:14 +0000 2017,4,2017-12-03 01:43:14+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
599151,"@115858 why every time i plug my iPhone 6s into my MacBook air it just buzzes on and off forever and ever. Literally has never worked maybe twice. I have a couple friends who have encountered similar problems. Please fix, its urgent.",Sun Dec 03 19:50:10 +0000 2017,2,2017-12-03 19:50:10+00:00,2017-12,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment
648550,I updated my Macbook and now it won't open any links sent from iMessage or email. Anyone else had this issue? @AppleSupport,Wed Nov 22 18:53:03 +0000 2017,2,2017-11-22 18:53:03+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
333645,@115858 @AppleSupport had the iPhone 8 4 days and a crack has appeared in the middle from the side. No signs of impact anywhere ???,Sat Oct 07 06:55:07 +0000 2017,4,2017-10-07 06:55:07+00:00,2017-10,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment
