thread_id,opening_text,created_at,n_turns,dt,month,label_intent,is_multi_issue,is_non_english,is_support_request,label_escalate,label_reason,label_source,human_reviewed,agent_reply
143509,@AppleSupport hello I’ve been trying to get verification code for signing in to my apple ID but I didn’t receive any code. Need help.,Fri Nov 24 04:45:47 +0000 2017,4,2017-11-24 04:45:47+00:00,2017-11,account_access_security,False,False,True,True,security-sensitive; identity or legitimacy verification may be required,rules_plus_AI_review,False,"We can help you regain secure access. For your protection, never share passwords or verification codes. Start account recovery at iforgot.apple.com, or contact Apple Support if you no longer have access to your trusted phone number or device."
720693,@AppleSupport Incredibly annoying in iOS 11! Having to type the whole name of an app to search for it. https://t.co/U8k8nAI1w0,Sat Sep 23 12:11:02 +0000 2017,3,2017-09-23 12:11:02+00:00,2017-09,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
727094,"@115858 Did you even test iOS 11 before releasing it? Phone freezes all the time, carplay barely works, battery drains.  #ios11update #brick",Sun Sep 24 06:13:38 +0000 2017,5,2017-09-24 06:13:38+00:00,2017-09,software_update_performance,True,False,True,True,compound case; human review reduces the risk of an incomplete response,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
959710,The new update won’t look or use any of my photos 🙃 @115858,Sat Oct 21 23:55:15 +0000 2017,2,2017-10-21 23:55:15+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
902803,@115858 this new update is crap. Nothing works. Can’t open majority of things. Sort it out. Oh and I actually want my texts to send thanks,Thu Nov 02 06:51:55 +0000 2017,2,2017-11-02 06:51:55+00:00,2017-11,software_update_performance,True,False,True,True,compound case; human review reduces the risk of an incomplete response,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
222989,Lento es el nuevo sistema operativo iOS 11.0.1 @AppleSupport @115858,Thu Oct 05 02:28:26 +0000 2017,2,2017-10-05 02:28:26+00:00,2017-10,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling",rules_plus_AI_review,False,"Thanks for contacting Apple Support. To make sure we help accurately, please contact Apple Support in your preferred language through the Apple Support app or getsupport.apple.com."
795769,Não to conseguindo baixar nem atualizar nada na App Store 🙄 @AppleSupport,Thu Oct 12 12:25:56 +0000 2017,2,2017-10-12 12:25:56+00:00,2017-10,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling",rules_plus_AI_review,False,"Thanks for contacting Apple Support. To make sure we help accurately, please contact Apple Support in your preferred language through the Apple Support app or getsupport.apple.com."
1009296,Omg. Do not upgrade your iPhone to the new iOS! What a joke. Everything crashes. @AppleSupport,Sun Oct 22 18:08:05 +0000 2017,4,2017-10-22 18:08:05+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
395553,"@AppleSupport i had over 1100 songs on my iphone last week, now i have about 70 wtf is going on ?",Mon Oct 09 16:47:43 +0000 2017,8,2017-10-09 16:47:43+00:00,2017-10,data_backup_loss,False,False,True,True,significant or potentially irreversible data loss requires human review,rules_plus_AI_review,False,We’re sorry about the missing data. Please do not overwrite or erase the device yet. Check Settings > [your name] > iCloud > iCloud Backup and any recent computer backup. Apple Support can help review available recovery options.
807380,"Dear @AppleSupport, ongoing battery issues with iPhone 6S running iOS 11.0.2. No indication in 11.0.3 update of a fix. Reported on web b4.",Thu Oct 12 17:52:13 +0000 2017,2,2017-10-12 17:52:13+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
845571,"@115858 Please fix the glitches from your last iPhone update for example using predictive text shouldn’t be complicated, it was easier before",Fri Oct 13 04:02:00 +0000 2017,9,2017-10-13 04:02:00+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
90548,@135595 se supone que todavía está firmada.,Wed Nov 29 07:20:14 +0000 2017,5,2017-11-29 07:20:14+00:00,2017-11,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling",rules_plus_AI_review,False,"Thanks for contacting Apple Support. To make sure we help accurately, please contact Apple Support in your preferred language through the Apple Support app or getsupport.apple.com."
228481,@170466 @170467 @115858 Gotta turn off auto updates. I never had problems with my 6 or 7 plus and my 10 is just fine.,Tue Nov 14 18:14:33 +0000 2017,5,2017-11-14 18:14:33+00:00,2017-11,out_of_scope,False,False,False,False,excluded: not a support request,rules_plus_AI_review,False,"Thanks for reaching out. This request is outside the support help we can provide here. For Apple product assistance, please describe the Apple device and issue you need help with."
1006080,"@AppleSupport Hi, been having a lot of trouble with my iPhone lately and any help or advice u could give would really help.",Sun Oct 22 18:10:16 +0000 2017,5,2017-10-22 18:10:16+00:00,2017-10,other_unclear,False,False,True,False,insufficient detail; ask one clarifying question before routing,rules_plus_AI_review,False,"Sorry you’re running into this. Could you share your device model, software version, and what happens when you try? With those details, Apple Support can point you to the right next step."
430751,Ever since the new iOS update my front camera doesn’t work. #iPhoneProblems @115858 @AppleSupport,Tue Oct 10 12:10:12 +0000 2017,2,2017-10-10 12:10:12+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
610096,"At Apple, we believe privacy is a fundamental human right. Read the latest on our efforts to protect your data: https://t.co/5Nl278U3oy",Thu Sep 28 23:20:48 +0000 2017,3,2017-09-28 23:20:48+00:00,2017-09,out_of_scope,False,False,False,False,excluded: not a support request,rules_plus_AI_review,False,"Thanks for reaching out. This request is outside the support help we can provide here. For Apple product assistance, please describe the Apple device and issue you need help with."
301540,@AppleSupport can y’all please fix the music app in the control panel? i have bluetooth headphones and it won’t let me skip songs. https://t.co/iTYcKa5aUK,Fri Oct 06 18:23:59 +0000 2017,6,2017-10-06 18:23:59+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
320931,@AppleSupport terrible battery life on the iPhone 8.. if u use iMessage constantly the battery lasts no more than 3-4 hours,Sat Oct 07 02:58:33 +0000 2017,2,2017-10-07 02:58:33+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
487847,"Apple Pay and Wallet is great, however it would be sooo nice to be able to label/name your cards. I can never remember which one I should use for which occasion. @AppleSupport @123857 @116333 https://t.co/7X3IEXULGp",Fri Dec 01 14:13:06 +0000 2017,2,2017-12-01 14:13:06+00:00,2017-12,feature_how_to,False,False,True,False,informational or setup question is safe to auto-handle,rules_plus_AI_review,False,"We’re happy to help. You can find step-by-step guidance in the Apple Support app or at support.apple.com. Please tell us which Apple device and software version you’re using, and what you’d like to do."
174124,Hey @115858 hard pass on updating my iOS until I can reliably type the letter 'I' without it being an unintelligible character. https://t.co/AVY5c8tC6o,Fri Nov 24 23:06:04 +0000 2017,3,2017-11-24 23:06:04+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
856115,"@AppleSupport Since I updated to the iOS 11.0.3 my iPhone 7+ is disconnecting on its own from my cellular data, and the battery life is bad",Fri Oct 20 14:59:32 +0000 2017,2,2017-10-20 14:59:32+00:00,2017-10,connectivity,True,False,True,True,compound case; human review reduces the risk of an incomplete response,rules_plus_AI_review,False,"Sorry you’re having trouble connecting. Try turning Wi-Fi or Bluetooth off and back on, restarting the device, and installing the latest software update. If it persists, tell us your device model, software version, and the network/accessory involved."
963349,@AppleSupport could you please sort out the music app crashing every hour? So annoying now 😡😩,Sat Oct 14 01:45:03 +0000 2017,4,2017-10-14 01:45:03+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
602393,"Winter, the time of year when fraking Touch ID Stops working @AppleSupport https://t.co/9eFO3uS40u",Sun Dec 03 21:49:48 +0000 2017,2,2017-12-03 21:49:48+00:00,2017-12,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment,rules_plus_AI_review,False,"Sorry your device is having a hardware-related issue. Avoid further use if it is hot, swollen, damaged, or has a damaged battery. You can arrange an inspection through the Apple Support app or at getsupport.apple.com."
596869,@AppleSupport estaba muy feliz con mi iphone hasta que por error instale el ios 11. Pensando que podia mejorar instale también las siguientes actualizaciones pero nada mejoró.. ahora mi móvil es lento y consuma mucha batería. Que solución tengo?,Sun Dec 03 18:58:11 +0000 2017,2,2017-12-03 18:58:11+00:00,2017-12,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling",rules_plus_AI_review,False,"Thanks for contacting Apple Support. To make sure we help accurately, please contact Apple Support in your preferred language through the Apple Support app or getsupport.apple.com."
453908,BUG FIXES @AppleSupport https://t.co/deilpYfDOc,Thu Nov 30 22:40:50 +0000 2017,2,2017-11-30 22:40:50+00:00,2017-11,other_unclear,False,False,True,False,insufficient detail; ask one clarifying question before routing,rules_plus_AI_review,False,"Sorry you’re running into this. Could you share your device model, software version, and what happens when you try? With those details, Apple Support can point you to the right next step."
713785,@AppleSupport  app store downloads have been impossibly slow for the last week since iOS11 &amp; I mean impossible,Tue Oct 10 22:31:54 +0000 2017,2,2017-10-10 22:31:54+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
565926,Ah so when it’s Apple going to update Xcode with 11.2 support? Updated my iPhone 6s and now can’t build my project for my device. Thanks @AppleSupport,Sun Dec 03 00:47:31 +0000 2017,3,2017-12-03 00:47:31+00:00,2017-12,feature_how_to,False,False,True,False,informational or setup question is safe to auto-handle,rules_plus_AI_review,False,"We’re happy to help. You can find step-by-step guidance in the Apple Support app or at support.apple.com. Please tell us which Apple device and software version you’re using, and what you’d like to do."
145156,"Well I have been facing a problem on @115858 store, which fails to load on my phone. Trying to play @148887 which asks for update after intervals, yet when I open the store, it fails to load. Game works sometimes, asks for update in the other. Please help, @AppleSupport.",Fri Nov 24 06:39:37 +0000 2017,4,2017-11-24 06:39:37+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
382962,@AppleSupport when is my “I️” not going to autocorrect to something ridiculous?,Sat Nov 04 06:35:42 +0000 2017,2,2017-11-04 06:35:42+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
81988,Okay but why has my iPhone 6 battery been dying 500x faster since installing IOS11?? 🙃 @AppleSupport,Thu Nov 30 04:52:02 +0000 2017,2,2017-11-30 04:52:02+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
552067,@AppleSupport i have ios 11.2 but still no apple pay cash???,Sat Dec 02 15:07:07 +0000 2017,3,2017-12-02 15:07:07+00:00,2017-12,feature_how_to,False,False,True,False,informational or setup question is safe to auto-handle,rules_plus_AI_review,False,"We’re happy to help. You can find step-by-step guidance in the Apple Support app or at support.apple.com. Please tell us which Apple device and software version you’re using, and what you’d like to do."
695335,@AppleSupport my iPhone 7 keeps freezing. I have to reboot every time and it happens around 2/3 x a day,Thu Nov 23 12:04:46 +0000 2017,2,2017-11-23 12:04:46+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
87009,"Hi, guess you guys need to hire efficient #iOS developers. My phone has been lagging ever since the #ios11 got its new update. @AppleSupport",Thu Nov 30 09:12:22 +0000 2017,2,2017-11-30 09:12:22+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
40558,"Hey @115858 just got a fake email from u, telling me someone accessed my iCloud, &amp; if it wasn't me to use a link provided. Just saying 🤦🏼‍♀️",Wed Nov 01 14:18:13 +0000 2017,2,2017-11-01 14:18:13+00:00,2017-11,account_access_security,False,False,True,True,security-sensitive; identity or legitimacy verification may be required,rules_plus_AI_review,False,"We can help you regain secure access. For your protection, never share passwords or verification codes. Start account recovery at iforgot.apple.com, or contact Apple Support if you no longer have access to your trusted phone number or device."
570925,"@AppleSupport I updated to 11.2, but don’t see anything about new Apple Pay cash feature anywhere. Please help",Sun Dec 03 03:49:25 +0000 2017,2,2017-12-03 03:49:25+00:00,2017-12,feature_how_to,False,False,True,False,informational or setup question is safe to auto-handle,rules_plus_AI_review,False,"We’re happy to help. You can find step-by-step guidance in the Apple Support app or at support.apple.com. Please tell us which Apple device and software version you’re using, and what you’d like to do."
489681,@AppleSupport why did apple killed security in ios 11? An attacker with passcode have total and complete access to phone!,Fri Dec 01 15:25:03 +0000 2017,2,2017-12-01 15:25:03+00:00,2017-12,account_access_security,False,False,True,True,security-sensitive; identity or legitimacy verification may be required,rules_plus_AI_review,False,"We can help you regain secure access. For your protection, never share passwords or verification codes. Start account recovery at iforgot.apple.com, or contact Apple Support if you no longer have access to your trusted phone number or device."
284069,@AppleSupport the new iOS update has killed battery life. It is midday and I’m already at 30% on an iPhone 7 - most of the time on standby,Fri Oct 06 05:32:24 +0000 2017,4,2017-10-06 05:32:24+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
146628,@AppleSupport how can i check the battery health on my iphone5? it often shuts down at 30% or so,Fri Nov 24 08:51:36 +0000 2017,2,2017-11-24 08:51:36+00:00,2017-11,feature_how_to,False,False,True,False,informational or setup question is safe to auto-handle,rules_plus_AI_review,False,"We’re happy to help. You can find step-by-step guidance in the Apple Support app or at support.apple.com. Please tell us which Apple device and software version you’re using, and what you’d like to do."
715644,yo @115858 why my phone die as fast as it charges?,Fri Oct 06 01:54:28 +0000 2017,4,2017-10-06 01:54:28+00:00,2017-10,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment,rules_plus_AI_review,False,"Sorry your device is having a hardware-related issue. Avoid further use if it is hot, swollen, damaged, or has a damaged battery. You can arrange an inspection through the Apple Support app or at getsupport.apple.com."
506511,"@AppleSupport I have recovered MAC OS after consultation on apple helpline and Im unable to run photos, plz guide what to do with it. https://t.co/cCJCYX6BRC",Fri Dec 01 21:01:50 +0000 2017,2,2017-12-01 21:01:50+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
612813,@115858 FIX THESE I’s!!,Wed Nov 22 06:49:02 +0000 2017,2,2017-11-22 06:49:02+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
722947,@AppleSupport @116333 on iPhone 6 with iOS11 I'm facing performance &amp; battery issues. Phone's acting like a sloth while binging battery.,Fri Oct 06 13:42:42 +0000 2017,2,2017-10-06 13:42:42+00:00,2017-10,software_update_performance,True,False,True,True,compound case; human review reduces the risk of an incomplete response,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
864455,"My iPhone isn't working very well since their latest ""update"". What gives @AppleSupport ?",Fri Oct 20 16:13:44 +0000 2017,4,2017-10-20 16:13:44+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
553681,@AppleSupport the bug causing all the apps to crash and associated update is not working. can't even get to point of downloading update b/c everything keeps crashing. awesome work.,Sat Dec 02 15:51:50 +0000 2017,2,2017-12-02 15:51:50+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
817882,@115858 what’s with the new update breaking my phone!! All of my apps for uni won’t work!!! Come on get it sorted,Sun Oct 08 16:24:19 +0000 2017,2,2017-10-08 16:24:19+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
817027,@AppleSupport my iPhone 6 battery accuracy has been inaccurate since I downloaded iOS11. It turns off without 20% battery remaining alert,Thu Oct 12 20:40:38 +0000 2017,4,2017-10-12 20:40:38+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
599141,yooooo @115858 stop fuckin around and let me connect to my imessage,Sun Dec 03 19:54:10 +0000 2017,2,2017-12-03 19:54:10+00:00,2017-12,connectivity,False,False,True,False,routine connectivity troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re having trouble connecting. Try turning Wi-Fi or Bluetooth off and back on, restarting the device, and installing the latest software update. If it persists, tell us your device model, software version, and the network/accessory involved."
851747,"Es solo mi iPhone o qué, desde que se actualizo a iOS 11 no me llegan las notificaciones de whatsapp hasta que abro la app! @AppleSupport",Fri Oct 20 05:02:23 +0000 2017,4,2017-10-20 05:02:23+00:00,2017-10,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling",rules_plus_AI_review,False,"Thanks for contacting Apple Support. To make sure we help accurately, please contact Apple Support in your preferred language through the Apple Support app or getsupport.apple.com."
403105,"@AppleSupport The battery issue is so frustrating, suddenly drained from 39% to 4%! What the hell is wrong with 11.0.2?!",Mon Oct 09 19:42:15 +0000 2017,2,2017-10-09 19:42:15+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
1021683,@AppleSupport is there anyway I can seriously get this Bluetooth issues fixed already you guys do the dumbest updates and ruins the phone,Sun Oct 22 22:27:51 +0000 2017,2,2017-10-22 22:27:51+00:00,2017-10,connectivity,False,False,True,False,routine connectivity troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re having trouble connecting. Try turning Wi-Fi or Bluetooth off and back on, restarting the device, and installing the latest software update. If it persists, tell us your device model, software version, and the network/accessory involved."
34641,Now my flash light won’t work and my Touch ID is being temperamental… sort it out @115858 https://t.co/uwh1UM9f3S,Wed Nov 01 01:09:23 +0000 2017,3,2017-11-01 01:09:23+00:00,2017-11,hardware_physical,True,False,True,True,physical-device or potential safety issue requires human assessment,rules_plus_AI_review,False,"Sorry your device is having a hardware-related issue. Avoid further use if it is hot, swollen, damaged, or has a damaged battery. You can arrange an inspection through the Apple Support app or at getsupport.apple.com."
550659,@AppleSupport My iPhone is rebooting every 30 second. Understand it’s a date bug. I believe 11.2 update fixes the issue. How do I fix it if my iPhone is not stable enough to download this update?,Sat Dec 02 13:55:39 +0000 2017,2,2017-12-02 13:55:39+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
770928,@AppleSupport is this legitimate https://t.co/Uz0JADsfjb,Wed Oct 11 23:47:03 +0000 2017,2,2017-10-11 23:47:03+00:00,2017-10,account_access_security,False,False,True,True,security-sensitive; identity or legitimacy verification may be required,rules_plus_AI_review,False,"We can help you regain secure access. For your protection, never share passwords or verification codes. Start account recovery at iforgot.apple.com, or contact Apple Support if you no longer have access to your trusted phone number or device."
739397,@AppleSupport since update battery is dying quick. Need help,Fri Oct 06 19:14:30 +0000 2017,2,2017-10-06 19:14:30+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
522085,@AppleSupport Trying to backup a new iPhone X gives me a Backup Error -36 in Console. Over 60GB space available on Mac HD. Any idea what is wrong? Thank you.,Sat Dec 02 02:42:13 +0000 2017,6,2017-12-02 02:42:13+00:00,2017-12,data_backup_loss,False,False,True,False,data-loss or recovery triage; escalate if standard recovery steps fail,rules_plus_AI_review,False,We’re sorry about the missing data. Please do not overwrite or erase the device yet. Check Settings > [your name] > iCloud > iCloud Backup and any recent computer backup. Apple Support can help review available recovery options.
798869,"@115858 @AppleSupport why when i use the shortcut buttons to turn off bluetooth why does it still stay on, i have to go into the settings to",Thu Oct 12 13:59:20 +0000 2017,4,2017-10-12 13:59:20+00:00,2017-10,connectivity,False,False,True,False,routine connectivity troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re having trouble connecting. Try turning Wi-Fi or Bluetooth off and back on, restarting the device, and installing the latest software update. If it persists, tell us your device model, software version, and the network/accessory involved."
831302,“I’d argue that iOS 11.0.2 is even worse on battery life. Crazy battery life for 11.0.2!!! Hello  @115858 @AppleSupport,Mon Oct 09 00:30:35 +0000 2017,4,2017-10-09 00:30:35+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
998925,Ever since I️ updated my phone it keeps sending question marks in boxes. I️ pay too much $ for this to happen @115858 fix it,Sat Nov 04 14:37:13 +0000 2017,7,2017-11-04 14:37:13+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
391712,Well done @115858 your latest update for iPhone wiped all my latest downloads and playlists in music. Top work there 🙄,Mon Oct 09 14:29:44 +0000 2017,2,2017-10-09 14:29:44+00:00,2017-10,data_backup_loss,False,False,True,True,significant or potentially irreversible data loss requires human review,rules_plus_AI_review,False,We’re sorry about the missing data. Please do not overwrite or erase the device yet. Check Settings > [your name] > iCloud > iCloud Backup and any recent computer backup. Apple Support can help review available recovery options.
567661,@115858 time cursor not moving from 2.09 when you looking at the player on a locked screen (music’s been played properly just displaying issues)... https://t.co/wgWAHiSLF1,Sun Dec 03 01:43:14 +0000 2017,4,2017-12-03 01:43:14+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
648550,I updated my Macbook and now it won't open any links sent from iMessage or email. Anyone else had this issue? @AppleSupport,Wed Nov 22 18:53:03 +0000 2017,2,2017-11-22 18:53:03+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
333645,@115858 @AppleSupport had the iPhone 8 4 days and a crack has appeared in the middle from the side. No signs of impact anywhere ???,Sat Oct 07 06:55:07 +0000 2017,4,2017-10-07 06:55:07+00:00,2017-10,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment,rules_plus_AI_review,False,"Sorry your device is having a hardware-related issue. Avoid further use if it is hot, swollen, damaged, or has a damaged battery. You can arrange an inspection through the Apple Support app or at getsupport.apple.com."
